Time,Download (b/s),Total (b/s)
2023-10-07 10:00:00+00:00,272329888.4266667,543627665.6355555
2023-10-07 14:00:00+00:00,423973981.2977778,849380845.2266667
2023-10-07 18:00:00+00:00,235390999.8933333,471092796.8711112
2023-10-07 22:00:00+00:00,132289865.95555556,264589012.76444444
2023-10-09 02:00:00+00:00,133539205.12,267656165.26222223
2023-10-09 06:00:00+00:00,282587365.83111113,563844761.0311111
2023-10-09 10:00:00+00:00,692874303.7155555,1390354844.4444444
2023-10-09 14:00:00+00:00,570702829.2266667,1142010988.6577778
2023-10-09 18:00:00+00:00,540902122.3822222,1081709545.2444444
2023-10-09 22:00:00+00:00,262014957.22666663,524310631.5377778
2023-10-10 02:00:00+00:00,149304739.2711111,298951487.14666665
2023-10-10 06:00:00+00:00,280683157.61777776,561132696.4622222
2023-10-10 10:00:00+00:00,665468710.6844444,1333423572.1955557
2023-10-10 14:00:00+00:00,637088987.5911111,1274527296.8533332
2023-10-10 18:00:00+00:00,586469007.9288889,1174864393.671111
2023-10-10 22:00:00+00:00,183511685.68888888,367382408.5333333
2023-10-11 02:00:00+00:00,107878960.92444444,215699037.29777777
2023-10-11 06:00:00+00:00,292741717.9022222,586930999.1822221
2023-10-11 10:00:00+00:00,711796523.2355555,1426319462.4
2023-10-11 14:00:00+00:00,651018540.3733333,1304558714.88
2023-10-11 18:00:00+00:00,541317976.7466667,1084414299.0222225
2023-10-11 22:00:00+00:00,163684038.54222223,327472889.7422222
2023-10-12 02:00:00+00:00,21383220.33777778,42635589.97333333
2023-10-12 06:00:00+00:00,210730643.3422222,423163085.93777776
2023-10-12 10:00:00+00:00,572279687.3955555,1145497079.4666667
2023-10-12 14:00:00+00:00,197809806.2222222,395997331.3422222
2023-10-12 18:00:00+00:00,154901914.1688889,310004348.5866667
2023-10-12 22:00:00+00:00,127809596.30222222,255569304.46222225
2023-10-13 02:00:00+00:00,120081249.84888887,239589232.0711111
2023-10-13 06:00:00+00:00,255739542.7555556,510635761.7777778
2023-10-13 10:00:00+00:00,611076445.8666667,1225016338.2044444
2023-10-13 14:00:00+00:00,597383856.3555555,1197451848.8177776
2023-10-13 18:00:00+00:00,490344958.29333335,981198813.2977778
2023-10-13 22:00:00+00:00,179349345.84888887,360405695.7155556
2023-10-14 02:00:00+00:00,119796689.35111111,239396014.08
2023-10-14 06:00:00+00:00,233905020.01777777,468152096.4266666
2023-10-14 10:00:00+00:00,515548426.24,1033533941.76
2023-10-14 14:00:00+00:00,417102673.92,834870813.5822222
2023-10-14 18:00:00+00:00,227580945.06666663,454905015.7511112
2023-10-14 22:00:00+00:00,117258377.6711111,234440535.6088889
2023-10-17 02:00:00+00:00,91118802.48888887,182452050.4888889
2023-10-17 06:00:00+00:00,291881978.3111111,585964709.5466666
2023-10-17 10:00:00+00:00,699120279.3244444,1401580794.88
2023-10-17 14:00:00+00:00,602893633.9911112,1202999834.168889
2023-10-17 18:00:00+00:00,659701569.4222223,1324801604.8355556
2023-10-17 22:00:00+00:00,254283072.8533333,507441202.6311112
2023-10-18 02:00:00+00:00,139828924.30222222,279632546.1333333
2023-10-18 06:00:00+00:00,282946404.6933333,567707344.2133334
2023-10-18 10:00:00+00:00,631388118.471111,1263843341.0844443
2023-10-18 14:00:00+00:00,593956927.1466666,1189743978.3822222
2023-10-18 18:00:00+00:00,533399208.96,1069065233.0666666
2023-10-18 22:00:00+00:00,187753231.9288889,376293998.9333333
2023-10-19 02:00:00+00:00,127852873.95555556,255545920.8533333
2023-10-19 06:00:00+00:00,258675375.78666663,518517336.7466666
2023-10-19 10:00:00+00:00,551815019.52,1104526239.288889
2023-10-19 14:00:00+00:00,577522913.28,1157278426.4533334
2023-10-19 18:00:00+00:00,565907464.5333333,1134231328.4266667
2023-10-19 22:00:00+00:00,186173767.68,373083168.4266667
2023-10-20 02:00:00+00:00,127756155.44888888,255695468.08888888
2023-10-20 06:00:00+00:00,246047558.54222223,494005500.0177778
2023-10-20 10:00:00+00:00,655558356.1955556,1311197279.0044446
2023-10-20 14:00:00+00:00,673121367.04,1347598172.728889
2023-10-20 18:00:00+00:00,606994535.5377778,1216358272.0
2023-10-20 22:00:00+00:00,200382826.38222224,400859129.7422223
2023-10-21 02:00:00+00:00,132211898.59555556,264580192.14222223
2023-10-21 06:00:00+00:00,249451898.88,499721635.84
2023-10-21 10:00:00+00:00,581170794.9511111,1161896549.831111
2023-10-21 14:00:00+00:00,328823520.1422222,659449262.0799999
2023-10-21 18:00:00+00:00,141809450.66666666,284515019.6622222
2023-10-21 22:00:00+00:00,108953521.49333334,217706472.6755556
2023-10-23 02:00:00+00:00,63796305.92,127562841.31555556
2023-10-23 06:00:00+00:00,207385684.1955556,416987719.68
2023-10-23 10:00:00+00:00,774562806.8977778,1549847459.8400002
2023-10-23 14:00:00+00:00,652413299.4844445,1307181571.4133334
2023-10-23 18:00:00+00:00,548584794.4533334,1099235108.4088888
2023-10-23 22:00:00+00:00,205634806.3288889,410263524.6933333
2023-10-24 02:00:00+00:00,130479924.90666668,260727315.3422222
2023-10-24 06:00:00+00:00,256287036.87111112,513530168.8888889
2023-10-24 10:00:00+00:00,677009179.8755555,1356772552.248889
2023-10-24 14:00:00+00:00,693932343.1822222,1391362602.0977778
2023-10-24 18:00:00+00:00,472521534.5777778,945363493.5466666
2023-10-24 22:00:00+00:00,196157544.6755556,392168509.44
2023-10-25 02:00:00+00:00,143356350.57777777,286755432.1066667
2023-10-25 06:00:00+00:00,282997229.79555553,565184157.0133333
2023-10-25 10:00:00+00:00,732436856.0355556,1468793510.6844444
2023-10-25 14:00:00+00:00,666168549.8311111,1334645277.5822222
2023-10-25 18:00:00+00:00,421788274.91555554,845106671.5022222
2023-10-25 22:00:00+00:00,203548020.0533333,406853690.59555554
2023-10-26 02:00:00+00:00,155481765.54666665,311133599.2888889
2023-10-26 06:00:00+00:00,257501409.28,516558610.2044444
2023-10-26 10:00:00+00:00,680856268.2311112,1364712457.671111
2023-10-26 14:00:00+00:00,617645771.6622223,1237400148.7644444
2023-10-26 18:00:00+00:00,461481643.2355555,923920612.6933334
2023-10-26 22:00:00+00:00,214950125.7955556,430013340.4444444
2023-10-27 02:00:00+00:00,155453259.09333333,311087186.48888886
2023-10-27 06:00:00+00:00,163643405.65333334,327748774.6844444
2023-10-27 10:00:00+00:00,410379233.8488889,822779654.2577777
2023-10-27 14:00:00+00:00,591311776.4266666,1182675865.6
2023-10-27 18:00:00+00:00,515456009.6711111,1031687476.337778
2023-10-27 22:00:00+00:00,208194474.09777772,417018869.1911111
2023-10-28 02:00:00+00:00,147295361.70666668,294859016.5333333
2023-10-28 06:00:00+00:00,202964045.9377778,404731347.05777776
2023-10-28 10:00:00+00:00,481316197.26222223,964365658.4533334
2023-10-28 14:00:00+00:00,494844513.28,990886039.3244444
2023-10-28 18:00:00+00:00,260025104.4977778,520728248.8888889
2023-10-28 22:00:00+00:00,157684006.11555555,315219848.5333333
2023-10-30 02:00:00+00:00,95866093.22666667,191719520.7111112
2023-10-30 06:00:00+00:00,244437613.22666663,489936669.0133333
2023-10-30 10:00:00+00:00,712794592.7111111,1429287471.2177775
2023-10-30 14:00:00+00:00,551841777.7777778,1106421684.3377776
2023-10-30 18:00:00+00:00,495244106.52444446,990793565.8666668
2023-10-30 22:00:00+00:00,163769421.9377778,327171525.97333336
2023-10-31 02:00:00+00:00,92783007.85777776,185622186.66666663
2023-10-31 06:00:00+00:00,220404422.54222223,442149500.0177778
2023-10-31 10:00:00+00:00,583346236.8711112,1167985266.3466668
2023-10-31 14:00:00+00:00,497639098.0266666,997143701.6177778
2023-10-31 18:00:00+00:00,427167512.4622222,855456087.6088889
2023-10-31 22:00:00+00:00,138369429.61777776,276965592.17777777
2023-11-01 00:00:00+00:00,48343862.328888886,96878947.55555557
2023-11-01 00:00:00+00:00,69184714.80888888,138482796.08888888
2023-11-01 02:00:00+00:00,96687724.65777776,193757895.1111111
2023-11-01 06:00:00+00:00,169334673.63555557,339272482.1333333
2023-11-01 10:00:00+00:00,467849722.3111111,938225527.4666668
2023-11-01 14:00:00+00:00,431984962.56,868466119.6800001
2023-11-01 18:00:00+00:00,275574497.8488889,551579217.92
2023-11-01 22:00:00+00:00,123568981.90222222,246630679.32444444
2023-11-02 02:00:00+00:00,107544180.6222222,215121511.53777772
2023-11-02 06:00:00+00:00,176528986.45333335,351807388.4444444
2023-11-02 10:00:00+00:00,470529859.69777775,942361206.3288888
2023-11-02 14:00:00+00:00,406318391.7511111,812749650.4888889
2023-11-02 18:00:00+00:00,403282147.5555556,809725153.8488889
2023-11-02 22:00:00+00:00,135208698.88,270517620.6222222
2023-11-03 02:00:00+00:00,86512361.24444444,172849213.44
2023-11-03 06:00:00+00:00,197189719.04,393571927.04
2023-11-03 10:00:00+00:00,534224296.3911112,1070924777.8133332
2023-11-03 14:00:00+00:00,479028577.28,958486318.6488888
2023-11-03 18:00:00+00:00,382140256.7111111,766507149.0844445
2023-11-03 22:00:00+00:00,153786560.85333332,307453549.2266667
2023-11-04 02:00:00+00:00,118083773.44,236808240.3555556
2023-11-04 06:00:00+00:00,185241660.87111112,369242228.62222224
2023-11-04 10:00:00+00:00,550690249.3866667,1104682900.48
2023-11-04 14:00:00+00:00,318701370.02666664,637991321.5999999
2023-11-04 18:00:00+00:00,216314314.52444443,434187304.96
2023-11-04 22:00:00+00:00,102407431.39555556,205234088.96
2023-11-07 02:00:00+00:00,5522595.84,11048687.50222222
2023-11-07 06:00:00+00:00,117875821.79555556,239638942.72
2023-11-07 10:00:00+00:00,519621562.0266666,1036333885.44
2023-11-07 14:00:00+00:00,551864061.7244444,1106269466.1688888
2023-11-07 18:00:00+00:00,513367875.69777775,1028134835.2
2023-11-07 22:00:00+00:00,217188187.02222225,435300634.1688889
2023-11-08 02:00:00+00:00,93445340.16,187003918.2222222
2023-11-08 06:00:00+00:00,204160382.2933333,407675784.5333333
2023-11-08 10:00:00+00:00,559006991.9288889,1120826295.1822224
2023-11-08 14:00:00+00:00,604291768.8888888,1214504197.6888888
2023-11-08 18:00:00+00:00,510265119.8577778,1020701096.3911113
2023-11-08 22:00:00+00:00,170514178.84444445,341441681.06666666
2023-11-09 02:00:00+00:00,108334744.46222222,217012147.7688889
2023-11-09 06:00:00+00:00,206977834.66666663,414376641.9911111
2023-11-09 10:00:00+00:00,503668639.8577778,1007711105.1377778
2023-11-09 14:00:00+00:00,474763373.2266667,951194414.08
2023-11-09 18:00:00+00:00,463458054.82666665,928527694.5066668
2023-11-09 22:00:00+00:00,175928533.90222222,352389401.0311111
2023-11-10 02:00:00+00:00,108977071.21777776,217981217.5644444
2023-11-10 06:00:00+00:00,211693579.94666663,422975487.4311111
2023-11-10 10:00:00+00:00,537367000.1777778,1078445856.9955554
2023-11-10 14:00:00+00:00,515330565.6888889,1032167445.6177778
2023-11-10 18:00:00+00:00,423995539.3422222,849752791.04
2023-11-10 22:00:00+00:00,174291794.4888889,348654808.74666667
2023-11-11 02:00:00+00:00,92116593.20888887,184493376.28444445
2023-11-11 06:00:00+00:00,176586140.44444445,352111730.9155556
2023-11-11 10:00:00+00:00,530004519.2533333,1062518064.9244444
2023-11-11 14:00:00+00:00,387215915.8044444,775797018.7377777
2023-11-11 18:00:00+00:00,174760624.92444444,349673926.5422222
2023-11-11 22:00:00+00:00,97485048.03555556,194789399.8933333
2023-11-14 02:00:00+00:00,87902521.45777778,175709459.3422222
2023-11-14 06:00:00+00:00,172248779.66222224,347641652.90666664
2023-11-14 10:00:00+00:00,533492748.5155556,1067078530.2755556
2023-11-14 14:00:00+00:00,414687425.9911111,831101235.768889
2023-11-14 18:00:00+00:00,549832826.3111111,1102227444.0533333
2023-11-14 22:00:00+00:00,166178668.08888888,330360030.4355556
2023-11-15 02:00:00+00:00,78976332.8,157909613.79555553
2023-11-15 06:00:00+00:00,281778635.6622222,567325380.2666667
2023-11-15 10:00:00+00:00,714499442.9155556,1430328755.2
2023-11-15 14:00:00+00:00,541785173.9022223,1086402415.5022223
2023-11-15 18:00:00+00:00,531958811.8755556,1065144693.1911112
2023-11-15 22:00:00+00:00,168094329.17333335,335527718.6844444
2023-11-16 02:00:00+00:00,99987065.17333332,199651049.81333333
2023-11-16 06:00:00+00:00,204405829.97333333,412196971.52
2023-11-16 10:00:00+00:00,618718993.0666667,1236408027.0222225
2023-11-16 14:00:00+00:00,437513518.6488889,875936236.0888889
2023-11-16 18:00:00+00:00,202960977.92,405257460.0533333
2023-11-16 22:00:00+00:00,114944989.86666666,229902110.1511112
2023-11-17 02:00:00+00:00,109713996.23111112,219658291.7688889
2023-11-17 06:00:00+00:00,257172224.5688889,514834339.84
2023-11-17 10:00:00+00:00,680103280.0711111,1363029971.057778
2023-11-17 14:00:00+00:00,481045215.0044444,964926756.4088888
2023-11-17 18:00:00+00:00,492109624.32,984835008.8533334
2023-11-17 22:00:00+00:00,162962207.2888889,325334252.0888889
2023-11-18 02:00:00+00:00,86067849.6711111,172328046.36444443
2023-11-18 06:00:00+00:00,168948679.1111111,338238282.52444446
2023-11-18 10:00:00+00:00,480560556.3733333,962514623.7155555
2023-11-18 14:00:00+00:00,384914323.9111111,770298934.6133333
2023-11-18 18:00:00+00:00,239345339.16444445,479553453.5111112
2023-11-18 22:00:00+00:00,79807032.32,159611681.56444442
2023-11-20 02:00:00+00:00,79948656.07111111,159903466.9511111
2023-11-20 06:00:00+00:00,205824791.32444444,412432157.5822222
2023-11-20 10:00:00+00:00,545029437.44,1092542496.9955556
2023-11-20 14:00:00+00:00,382726609.3511111,765418715.5911112
2023-11-20 18:00:00+00:00,432411868.72888887,866225402.88
2023-11-20 22:00:00+00:00,168362446.50666666,337399061.0488889
2023-11-21 02:00:00+00:00,98465747.62666668,196779570.63111112
2023-11-21 06:00:00+00:00,193534995.3422222,388929162.24
2023-11-21 10:00:00+00:00,540448250.3111111,1080264715.3777778
2023-11-21 14:00:00+00:00,350156596.9066667,703112925.2977779
2023-11-21 18:00:00+00:00,345732368.49777776,690951886.5066667
2023-11-21 22:00:00+00:00,128829667.55555557,259602369.9911111
2023-11-22 02:00:00+00:00,90289865.95555556,180570876.0177778
2023-11-22 06:00:00+00:00,178070699.23555556,357896913.3511111
2023-11-22 10:00:00+00:00,495615469.79555553,992685860.4088888
2023-11-22 14:00:00+00:00,404341570.56,807856994.4177778
2023-11-22 18:00:00+00:00,393675385.17333335,788701315.9822223
2023-11-22 22:00:00+00:00,141191462.11555555,283362951.3955556
2023-11-23 02:00:00+00:00,87473060.40888889,174829042.91555554
2023-11-23 06:00:00+00:00,131237376.0,260961729.42222223
2023-11-23 10:00:00+00:00,398192841.9555556,800104197.12
2023-11-23 14:00:00+00:00,415934841.17333335,832655306.5244445
2023-11-23 18:00:00+00:00,390382190.3644444,784539838.5777777
2023-11-23 22:00:00+00:00,134545103.07555556,268199512.17777777
2023-11-24 02:00:00+00:00,83237895.39555556,166483756.3733333
2023-11-24 06:00:00+00:00,191099604.76444444,383792729.8844445
2023-11-24 10:00:00+00:00,477577415.1111111,956589442.8444444
2023-11-24 14:00:00+00:00,358730861.2266667,718370054.8266667
2023-11-24 18:00:00+00:00,302268138.38222224,604117547.2355556
2023-11-24 22:00:00+00:00,145827002.02666667,292077035.52
2023-11-25 02:00:00+00:00,114958792.2488889,229809319.82222223
2023-11-25 06:00:00+00:00,173256562.91555557,344828436.48
2023-11-25 10:00:00+00:00,462821113.7422223,928231986.0622222
2023-11-25 14:00:00+00:00,296867741.0133333,594100578.9866667
2023-11-25 18:00:00+00:00,194452548.26666668,390203869.2977778
2023-11-25 22:00:00+00:00,114336607.57333334,228869795.2711112
2023-11-27 02:00:00+00:00,109892800.28444444,219804670.2933333
2023-11-27 06:00:00+00:00,188037408.99555555,374850238.57777774
2023-11-27 10:00:00+00:00,502469169.4933333,1006899729.6355556
2023-11-27 14:00:00+00:00,305747840.0,614118054.6844444
2023-11-27 18:00:00+00:00,340540398.93333334,681403387.4488889
2023-11-27 22:00:00+00:00,172799031.18222222,346533262.7911111
2023-11-28 02:00:00+00:00,128577876.76444444,256974252.3733333
2023-11-28 06:00:00+00:00,215314425.1733333,432892075.2355555
2023-11-28 10:00:00+00:00,500011054.6488889,1000048019.9111112
2023-11-28 14:00:00+00:00,316757789.0133333,634951536.64
2023-11-28 18:00:00+00:00,325444100.5511111,650700373.3333333
2023-11-28 22:00:00+00:00,122532007.82222222,245243211.09333333
2023-11-29 02:00:00+00:00,90866965.61777778,181848395.09333333
2023-11-29 06:00:00+00:00,125097089.13777778,251150598.82666665
2023-11-29 10:00:00+00:00,302488706.84444445,606465463.7511111
2023-11-29 14:00:00+00:00,299584472.17777777,598566955.2355555
2023-11-29 18:00:00+00:00,310006340.83555555,619917925.2622223
2023-11-29 22:00:00+00:00,134041223.39555556,267833654.6133333
2023-11-30 02:00:00+00:00,92930302.29333334,185828425.38666663
2023-11-30 06:00:00+00:00,143335578.73777777,286989538.4177778
2023-11-30 10:00:00+00:00,397856856.7466666,796619181.5111111
2023-11-30 14:00:00+00:00,337979908.5511111,674647885.9377778
2023-11-30 18:00:00+00:00,329441264.64,662313077.76
2023-11-30 22:00:00+00:00,133634369.99111111,267179002.3111111
2023-12-01 00:00:00+00:00,48044308.48,96059814.68444444
2023-12-01 00:00:00+00:00,66817184.995555565,133589501.15555556
2023-12-01 02:00:00+00:00,96088616.96,192119629.36888888
2023-12-01 06:00:00+00:00,173210286.08,347230231.3244444
2023-12-01 10:00:00+00:00,506157495.1822223,1013863152.64
2023-12-01 14:00:00+00:00,339937163.37777776,679716898.1333333
2023-12-01 18:00:00+00:00,262430965.19111112,525522304.0
2023-12-01 22:00:00+00:00,133836784.64,267873842.06222224
2023-12-02 02:00:00+00:00,111094390.89777778,222294194.06222224
2023-12-02 06:00:00+00:00,163851564.9422222,328699878.4
2023-12-02 10:00:00+00:00,366910313.2444444,734163132.3022223
2023-12-02 14:00:00+00:00,261063449.03111112,522801654.8977778
2023-12-02 18:00:00+00:00,187109142.7555556,374490722.9866667
2023-12-02 22:00:00+00:00,96727582.15111113,193656970.80888888
2023-12-04 02:00:00+00:00,105984426.66666669,212021946.02666667
2023-12-04 06:00:00+00:00,169673661.44,338552725.61777776
2023-12-04 10:00:00+00:00,430025283.69777775,861308740.8355556
2023-12-04 14:00:00+00:00,307861300.9066667,617060330.9511111
2023-12-04 18:00:00+00:00,269624928.1422222,539909072.2133334
2023-12-04 22:00:00+00:00,108654447.50222224,217493098.9511111
2023-12-05 02:00:00+00:00,81801746.77333333,163603214.7911111
2023-12-05 06:00:00+00:00,139610911.2888889,278442930.06222224
2023-12-05 10:00:00+00:00,351242618.3111111,704949088.1422222
2023-12-05 14:00:00+00:00,300049483.6622222,600742078.008889
2023-12-05 18:00:00+00:00,232080434.63111112,465256261.40444446
2023-12-05 22:00:00+00:00,119124803.69777778,238403970.84444445
2023-12-06 02:00:00+00:00,100951354.02666669,202078592.0
2023-12-06 06:00:00+00:00,142799452.7288889,287653594.4533334
2023-12-06 10:00:00+00:00,384871864.8888889,770287872.5688889
2023-12-06 14:00:00+00:00,353358156.2311111,707338006.1866667
2023-12-06 18:00:00+00:00,204308437.90222225,408178421.76
2023-12-06 22:00:00+00:00,108701916.72888888,217843757.5111111
2023-12-07 02:00:00+00:00,100321267.48444444,200620125.86666667
2023-12-07 06:00:00+00:00,133496773.97333331,266998799.36
2023-12-07 10:00:00+00:00,324675313.2088889,650302309.8311112
2023-12-07 14:00:00+00:00,230799313.3511111,462171877.8311111
2023-12-07 18:00:00+00:00,119822416.21333334,239527664.0711111
2023-12-07 22:00:00+00:00,96647966.72,193392095.5733333
2023-12-09 02:00:00+00:00,99862788.55111112,199735456.9955556
2023-12-09 06:00:00+00:00,117048298.38222222,234032715.6622222
2023-12-09 10:00:00+00:00,206138231.46666667,412413030.4
2023-12-09 14:00:00+00:00,145667251.2,291750630.9688889
2023-12-09 18:00:00+00:00,125080989.01333334,250067618.70222223
2023-12-09 22:00:00+00:00,108470164.48,216877057.13777772
2023-12-11 02:00:00+00:00,96251463.68,192620851.2
2023-12-11 06:00:00+00:00,100777890.70222224,201811870.1511112
2023-12-11 10:00:00+00:00,215316002.70222223,431479870.0088889
2023-12-11 14:00:00+00:00,187003608.74666667,373612267.52
2023-12-11 18:00:00+00:00,138123397.68888888,276532667.73333335
2023-12-11 22:00:00+00:00,105971596.51555556,211826073.03111112
2023-12-12 02:00:00+00:00,94222421.90222222,188457195.52
2023-12-12 06:00:00+00:00,101428068.69333331,202669511.68
2023-12-12 10:00:00+00:00,219683355.8755556,439592483.27111113
2023-12-12 14:00:00+00:00,126163928.74666668,252325265.6355556
2023-12-12 18:00:00+00:00,100094531.12888888,200372298.5244445
2023-12-12 22:00:00+00:00,94881781.76,189775976.6755556
2023-12-13 02:00:00+00:00,98304956.87111112,196412386.98666668
2023-12-13 06:00:00+00:00,107555703.46666668,215586847.85777777
2023-12-13 10:00:00+00:00,189449302.47111112,379606739.05777776
2023-12-13 14:00:00+00:00,169563033.03111112,338498938.88
2023-12-13 18:00:00+00:00,134762206.43555555,269904211.62666667
2023-12-13 22:00:00+00:00,106245265.06666666,212420702.43555555
2023-12-14 02:00:00+00:00,78913690.73777778,158106795.23555556
2023-12-14 06:00:00+00:00,41004784.07111111,81854566.4
2023-12-14 10:00:00+00:00,137512777.95555556,275704845.6533333
2023-12-14 14:00:00+00:00,188637177.74222225,377469181.7244445
2023-12-14 18:00:00+00:00,166625446.68444446,333157933.51111114
2023-12-14 22:00:00+00:00,103031816.53333332,206190923.09333333
2023-12-15 02:00:00+00:00,98666631.96444444,197653738.38222224
2023-12-15 06:00:00+00:00,103980359.1111111,208163272.8177777
2023-12-15 10:00:00+00:00,203499701.4755556,407208350.72
2023-12-15 14:00:00+00:00,225161832.6755556,450935520.7111111
2023-12-15 18:00:00+00:00,163058673.2088889,325882953.38666666
2023-12-15 22:00:00+00:00,127435661.65333334,254166414.7911111
2023-12-16 02:00:00+00:00,124916966.4,249893018.1688889
2023-12-16 06:00:00+00:00,110209985.99111111,220565762.27555555
2023-12-16 10:00:00+00:00,66888353.564444445,133673424.78222224
2023-12-16 14:00:00+00:00,54705003.52,109402978.98666668
2023-12-16 18:00:00+00:00,67737894.68444444,135666120.81777778
2023-12-16 22:00:00+00:00,112442962.48888887,225015554.84444445
2023-12-18 02:00:00+00:00,68151310.22222222,136313659.16444445
2023-12-18 06:00:00+00:00,70076251.02222222,140177035.37777776
2023-12-18 10:00:00+00:00,131775355.44888888,263199982.9333333
2023-12-18 14:00:00+00:00,183036684.5155556,367349749.1911111
2023-12-18 18:00:00+00:00,122637198.79111113,245141886.86222225
2023-12-18 22:00:00+00:00,104927624.53333332,209829176.8888889
2023-12-19 02:00:00+00:00,105205927.82222222,210001636.69333333
2023-12-19 06:00:00+00:00,109629893.97333331,219782200.32
2023-12-19 10:00:00+00:00,153739933.58222222,307270029.0844444
2023-12-19 14:00:00+00:00,140606239.85777777,281304511.14666665
2023-12-19 18:00:00+00:00,116811440.92444444,233651200.0
2023-12-19 22:00:00+00:00,102656641.13777778,205311259.30666667
2023-12-20 02:00:00+00:00,101493567.71555556,202906307.69777772
2023-12-20 06:00:00+00:00,106486721.42222224,212984809.24444443
2023-12-20 10:00:00+00:00,138611277.9377778,276975220.62222224
2023-12-20 14:00:00+00:00,145770869.19111112,291552262.8266667
2023-12-20 18:00:00+00:00,120695170.27555557,242724731.4488889
2023-12-20 22:00:00+00:00,109080501.47555555,217892905.52888888
2023-12-21 02:00:00+00:00,107862832.35555556,214704114.9155556
2023-12-21 06:00:00+00:00,117199193.88444445,234887136.7111112
2023-12-21 10:00:00+00:00,156561669.12,312294440.96000004
2023-12-21 14:00:00+00:00,138629997.22666666,278871837.5822222
2023-12-21 18:00:00+00:00,124917108.6222222,249766049.5644444
2023-12-21 22:00:00+00:00,113763293.86666666,227773127.1111111
2023-12-22 02:00:00+00:00,109038346.24,218246852.83555555
2023-12-22 06:00:00+00:00,110481184.42666666,220927367.9644445
2023-12-22 10:00:00+00:00,165253033.52888888,330795162.16888887
2023-12-22 14:00:00+00:00,142429297.7777778,284744181.1911111
2023-12-22 18:00:00+00:00,111185302.75555556,222287177.38666663
2023-12-22 22:00:00+00:00,107792338.48888887,215707779.98222223
2023-12-23 02:00:00+00:00,105034610.91555557,210109909.90222225
2023-12-23 06:00:00+00:00,105269195.66222222,210453891.41333333
2023-12-23 10:00:00+00:00,113927384.17777778,228196696.74666667
2023-12-23 14:00:00+00:00,112739712.0,225427572.0533333
2023-12-23 18:00:00+00:00,102823396.12444444,205777555.91111112
2023-12-23 22:00:00+00:00,101989864.67555556,204114135.6088889
2023-12-26 02:00:00+00:00,103635637.47555555,207295449.88444445
2023-12-26 06:00:00+00:00,102107764.05333333,204281449.24444443
2023-12-26 10:00:00+00:00,139996609.42222223,280352153.6
2023-12-26 14:00:00+00:00,165621548.3733333,331171263.14666665
2023-12-26 18:00:00+00:00,138487265.84888887,276853282.1333333
2023-12-26 22:00:00+00:00,134158457.17333332,268371278.50666663
2023-12-27 00:00:00+00:00,65203785.95555556,130392658.77333336
2023-12-27 02:00:00+00:00,130407571.91111112,260785317.54666668
2023-12-27 02:00:00+00:00,130407571.91111112,260785317.54666668
2023-12-27 06:00:00+00:00,134984986.73777777,269925545.5288889
2023-12-27 06:00:00+00:00,134984986.73777777,269925545.5288889
2023-12-27 10:00:00+00:00,179258280.96,358612043.66222227
2023-12-27 10:00:00+00:00,179258280.96,358612043.66222227
2023-12-27 14:00:00+00:00,130101358.93333334,260151714.70222223
2023-12-27 14:00:00+00:00,130101358.93333334,260151714.70222223
2023-12-27 18:00:00+00:00,111876113.06666666,223806124.3733333
2023-12-27 18:00:00+00:00,111876113.06666666,223806124.3733333
2023-12-27 22:00:00+00:00,100964296.81777778,201917363.2
2023-12-27 22:00:00+00:00,100964296.81777778,201917363.2
2023-12-28 02:00:00+00:00,96438250.38222222,192979012.26666665
2023-12-28 02:00:00+00:00,96438250.38222222,192979012.26666665
2023-12-28 06:00:00+00:00,100262592.85333334,200455815.3955556
2023-12-28 06:00:00+00:00,100262592.85333334,200455815.3955556
2023-12-28 10:00:00+00:00,122282152.96,244602071.04
2023-12-28 10:00:00+00:00,122282152.96,244602071.04
2023-12-28 14:00:00+00:00,133520866.98666666,267281949.58222225
2023-12-28 14:00:00+00:00,133520866.98666666,267281949.58222225
2023-12-28 18:00:00+00:00,108221752.32,216475996.16
2023-12-28 18:00:00+00:00,108221752.32,216475996.16
2023-12-28 22:00:00+00:00,101439222.89777778,202912119.46666667
2023-12-28 22:00:00+00:00,101439222.89777778,202912119.46666667
2023-12-29 02:00:00+00:00,98906549.47555555,198065575.25333333
2023-12-29 02:00:00+00:00,98906549.47555555,198065575.25333333
2023-12-29 06:00:00+00:00,100681517.51111113,201309713.06666663
2023-12-29 06:00:00+00:00,100681517.51111113,201309713.06666663
2023-12-29 10:00:00+00:00,110478925.93777776,221130835.05777776
2023-12-29 10:00:00+00:00,110478925.93777776,221130835.05777776
2023-12-29 14:00:00+00:00,88114984.96,176196737.13777778
2023-12-29 14:00:00+00:00,88114984.96,176196737.13777778
2023-12-29 18:00:00+00:00,70316160.56888889,140593193.52888888
2023-12-29 18:00:00+00:00,70316160.56888889,140593193.52888888
2023-12-29 22:00:00+00:00,73577284.26666667,147206735.07555556
2023-12-29 22:00:00+00:00,73577284.26666667,147206735.07555556
2023-12-30 02:00:00+00:00,67659534.22222222,135194900.48000002
2023-12-30 02:00:00+00:00,67659534.22222222,135194900.48000002
2023-12-30 06:00:00+00:00,71766587.73333333,143464648.2488889
2023-12-30 06:00:00+00:00,71766587.73333333,143464648.2488889
2023-12-30 10:00:00+00:00,77953231.64444445,155765332.19555557
